label,path,split,is_query,is_gallery
4141,data/train/images/002081/4.jpg,train,,
4142,data/train/images/002081/5.jpg,train,,
4142,data/train/images/002081/6.jpg,train,,
4144,data/train/images/002082/3.jpg,train,,
4144,data/train/images/002082/4.jpg,train,,
4144,data/train/images/002082/5.jpg,train,,
4145,data/train/images/002083/0.jpg,train,,
4145,data/train/images/002083/1.jpg,train,,
4146,data/train/images/002083/2.jpg,train,,
4146,data/train/images/002083/3.jpg,train,,
4146,data/train/images/002083/4.jpg,train,,
4145,data/train/images/002083/5.jpg,train,,
4147,data/train/images/002084/0.jpg,train,,
4147,data/train/images/002084/1.jpg,train,,
4148,data/train/images/002084/2.jpg,train,,
4147,data/train/images/002084/3.jpg,train,,
4148,data/train/images/002084/4.jpg,train,,
4147,data/train/images/002084/5.jpg,train,,
4148,data/train/images/002084/6.jpg,train,,
4149,data/train/images/002085/0.jpg,train,,
4149,data/train/images/002085/1.jpg,train,,
4149,data/train/images/002085/2.jpg,train,,
4150,data/train/images/002085/3.jpg,train,,
4150,data/train/images/002085/4.jpg,train,,
4149,data/train/images/002085/5.jpg,train,,
4150,data/train/images/002085/6.jpg,train,,
4152,data/train/images/002086/1.jpg,train,,
4152,data/train/images/002086/3.jpg,train,,
4152,data/train/images/002086/4.jpg,train,,
4153,data/train/images/002087/0.jpg,train,,
4153,data/train/images/002087/1.jpg,train,,
4153,data/train/images/002087/2.jpg,train,,
4153,data/train/images/002087/3.jpg,train,,
4154,data/train/images/002087/4.jpg,train,,
4154,data/train/images/002087/5.jpg,train,,
4154,data/train/images/002087/6.jpg,train,,
4155,data/train/images/002088/0.jpg,train,,
4155,data/train/images/002088/1.jpg,train,,
4155,data/train/images/002088/2.jpg,train,,
4156,data/train/images/002088/3.jpg,train,,
4156,data/train/images/002088/4.jpg,train,,
4156,data/train/images/002088/5.jpg,train,,
4158,data/train/images/002089/2.jpg,train,,
4158,data/train/images/002089/5.jpg,train,,
4159,data/train/images/002090/0.jpg,train,,
4160,data/train/images/002090/1.jpg,train,,
4159,data/train/images/002090/2.jpg,train,,
4160,data/train/images/002090/3.jpg,train,,
4160,data/train/images/002090/4.jpg,train,,
4160,data/train/images/002090/5.jpg,train,,
4161,data/train/images/002091/0.jpg,train,,
4161,data/train/images/002091/1.jpg,train,,
4161,data/train/images/002091/2.jpg,train,,
4161,data/train/images/002091/3.jpg,train,,
4162,data/train/images/002091/4.jpg,train,,
4162,data/train/images/002091/5.jpg,train,,
4161,data/train/images/002091/6.jpg,train,,
4163,data/train/images/002092/0.jpg,train,,
4163,data/train/images/002092/1.jpg,train,,
4164,data/train/images/002092/2.jpg,train,,
4163,data/train/images/002092/3.jpg,train,,
4164,data/train/images/002092/4.jpg,train,,
4163,data/train/images/002092/5.jpg,train,,
4165,data/train/images/002093/0.jpg,train,,
4165,data/train/images/002093/1.jpg,train,,
4166,data/train/images/002093/2.jpg,train,,
4165,data/train/images/002093/3.jpg,train,,
4165,data/train/images/002093/4.jpg,train,,
4165,data/train/images/002093/5.jpg,train,,
4166,data/train/images/002093/6.jpg,train,,
4167,data/train/images/002094/0.jpg,train,,
4167,data/train/images/002094/1.jpg,train,,
4167,data/train/images/002094/2.jpg,train,,
4168,data/train/images/002094/3.jpg,train,,
4168,data/train/images/002094/4.jpg,train,,
4167,data/train/images/002094/5.jpg,train,,
4168,data/train/images/002094/6.jpg,train,,
4169,data/train/images/002095/0.jpg,train,,
4169,data/train/images/002095/1.jpg,train,,
4169,data/train/images/002095/2.jpg,train,,
4169,data/train/images/002095/3.jpg,train,,
4170,data/train/images/002095/4.jpg,train,,
4170,data/train/images/002095/5.jpg,train,,
4170,data/train/images/002095/6.jpg,train,,
4172,data/train/images/002096/5.jpg,train,,
4172,data/train/images/002096/6.jpg,train,,
4174,data/train/images/002097/3.jpg,train,,
4174,data/train/images/002097/4.jpg,train,,
4174,data/train/images/002097/6.jpg,train,,
4175,data/train/images/002098/0.jpg,train,,
4175,data/train/images/002098/1.jpg,train,,
4176,data/train/images/002098/2.jpg,train,,
4176,data/train/images/002098/3.jpg,train,,
4175,data/train/images/002098/4.jpg,train,,
4176,data/train/images/002098/5.jpg,train,,
4175,data/train/images/002098/6.jpg,train,,
4177,data/train/images/002099/0.jpg,train,,
4177,data/train/images/002099/1.jpg,train,,
4177,data/train/images/002099/3.jpg,train,,
4177,data/train/images/002099/4.jpg,train,,
4180,data/train/images/002100/4.jpg,train,,
4180,data/train/images/002100/5.jpg,train,,
4181,data/train/images/002101/0.jpg,train,,
4181,data/train/images/002101/1.jpg,train,,
4181,data/train/images/002101/2.jpg,train,,
4181,data/train/images/002101/3.jpg,train,,
4182,data/train/images/002101/4.jpg,train,,
4181,data/train/images/002101/5.jpg,train,,
4182,data/train/images/002101/6.jpg,train,,
4183,data/train/images/002102/0.jpg,train,,
4183,data/train/images/002102/1.jpg,train,,
4183,data/train/images/002102/2.jpg,train,,
4184,data/train/images/002102/3.jpg,train,,
4184,data/train/images/002102/4.jpg,train,,
4184,data/train/images/002102/5.jpg,train,,
4183,data/train/images/002102/6.jpg,train,,
4185,data/train/images/002103/0.jpg,train,,
4185,data/train/images/002103/1.jpg,train,,
4185,data/train/images/002103/2.jpg,train,,
4186,data/train/images/002103/3.jpg,train,,
4186,data/train/images/002103/4.jpg,train,,
4185,data/train/images/002103/5.jpg,train,,
4185,data/train/images/002103/6.jpg,train,,
4187,data/train/images/002104/0.jpg,train,,
4187,data/train/images/002104/1.jpg,train,,
4187,data/train/images/002104/2.jpg,train,,
4187,data/train/images/002104/3.jpg,train,,
4188,data/train/images/002104/4.jpg,train,,
4188,data/train/images/002104/5.jpg,train,,
4187,data/train/images/002104/6.jpg,train,,
4189,data/train/images/002105/0.jpg,train,,
4189,data/train/images/002105/1.jpg,train,,
4189,data/train/images/002105/2.jpg,train,,
4189,data/train/images/002105/3.jpg,train,,
4189,data/train/images/002105/4.jpg,train,,
4190,data/train/images/002105/5.jpg,train,,
4190,data/train/images/002105/6.jpg,train,,
4191,data/train/images/002106/0.jpg,train,,
4191,data/train/images/002106/1.jpg,train,,
4191,data/train/images/002106/2.jpg,train,,
4192,data/train/images/002106/3.jpg,train,,
4192,data/train/images/002106/4.jpg,train,,
4191,data/train/images/002106/5.jpg,train,,
4192,data/train/images/002106/6.jpg,train,,
4193,data/train/images/002107/0.jpg,train,,
4193,data/train/images/002107/3.jpg,train,,
4193,data/train/images/002107/5.jpg,train,,
4193,data/train/images/002107/6.jpg,train,,
4195,data/train/images/002108/0.jpg,train,,
4196,data/train/images/002108/1.jpg,train,,
4196,data/train/images/002108/2.jpg,train,,
4196,data/train/images/002108/3.jpg,train,,
4195,data/train/images/002108/4.jpg,train,,
4196,data/train/images/002108/5.jpg,train,,
4197,data/train/images/002109/0.jpg,train,,
4197,data/train/images/002109/1.jpg,train,,
4197,data/train/images/002109/2.jpg,train,,
4198,data/train/images/002109/3.jpg,train,,
4198,data/train/images/002109/4.jpg,train,,
4198,data/train/images/002109/5.jpg,train,,
4199,data/train/images/002110/0.jpg,train,,
4199,data/train/images/002110/1.jpg,train,,
4199,data/train/images/002110/4.jpg,train,,
4201,data/train/images/002111/0.jpg,train,,
4201,data/train/images/002111/1.jpg,train,,
4201,data/train/images/002111/2.jpg,train,,
4201,data/train/images/002111/5.jpg,train,,
4201,data/train/images/002111/6.jpg,train,,
4203,data/train/images/002112/0.jpg,train,,
4203,data/train/images/002112/1.jpg,train,,
4203,data/train/images/002112/2.jpg,train,,
4204,data/train/images/002112/3.jpg,train,,
4204,data/train/images/002112/4.jpg,train,,
4204,data/train/images/002112/5.jpg,train,,
4203,data/train/images/002112/6.jpg,train,,
4205,data/train/images/002113/0.jpg,train,,
4205,data/train/images/002113/1.jpg,train,,
4205,data/train/images/002113/2.jpg,train,,
4206,data/train/images/002113/3.jpg,train,,
4206,data/train/images/002113/4.jpg,train,,
4206,data/train/images/002113/5.jpg,train,,
4205,data/train/images/002113/6.jpg,train,,
4207,data/train/images/002114/0.jpg,train,,
4207,data/train/images/002114/1.jpg,train,,
4207,data/train/images/002114/2.jpg,train,,
4207,data/train/images/002114/3.jpg,train,,
4208,data/train/images/002114/4.jpg,train,,
4208,data/train/images/002114/5.jpg,train,,
4208,data/train/images/002114/6.jpg,train,,
4209,data/train/images/002115/1.jpg,train,,
4209,data/train/images/002115/2.jpg,train,,
4212,data/train/images/002117/0.jpg,train,,
4212,data/train/images/002117/1.jpg,train,,
4212,data/train/images/002117/2.jpg,train,,
4214,data/train/images/002118/0.jpg,train,,
4214,data/train/images/002118/1.jpg,train,,
4215,data/train/images/002118/2.jpg,train,,
4215,data/train/images/002118/3.jpg,train,,
4215,data/train/images/002118/4.jpg,train,,
4215,data/train/images/002118/5.jpg,train,,
4216,data/train/images/002119/0.jpg,train,,
4216,data/train/images/002119/1.jpg,train,,
4216,data/train/images/002119/2.jpg,train,,
4216,data/train/images/002119/3.jpg,train,,
4217,data/train/images/002119/4.jpg,train,,
4217,data/train/images/002119/5.jpg,train,,
4216,data/train/images/002119/6.jpg,train,,
4218,data/train/images/002120/0.jpg,train,,
4218,data/train/images/002120/1.jpg,train,,
4218,data/train/images/002120/2.jpg,train,,
4219,data/train/images/002120/3.jpg,train,,
4218,data/train/images/002120/4.jpg,train,,
4219,data/train/images/002120/5.jpg,train,,
4218,data/train/images/002120/6.jpg,train,,
4220,data/train/images/002121/0.jpg,train,,
4220,data/train/images/002121/1.jpg,train,,
4220,data/train/images/002121/2.jpg,train,,
4221,data/train/images/002121/3.jpg,train,,
4220,data/train/images/002121/4.jpg,train,,
4221,data/train/images/002121/5.jpg,train,,
4221,data/train/images/002121/6.jpg,train,,
4223,data/train/images/002122/3.jpg,train,,
4223,data/train/images/002122/5.jpg,train,,
4223,data/train/images/002122/6.jpg,train,,
4224,data/train/images/002123/0.jpg,train,,
4224,data/train/images/002123/1.jpg,train,,
4225,data/train/images/002123/2.jpg,train,,
4225,data/train/images/002123/3.jpg,train,,
4225,data/train/images/002123/4.jpg,train,,
4224,data/train/images/002123/5.jpg,train,,
4224,data/train/images/002123/6.jpg,train,,
4226,data/train/images/002124/0.jpg,train,,
4226,data/train/images/002124/1.jpg,train,,
4226,data/train/images/002124/2.jpg,train,,
4226,data/train/images/002124/3.jpg,train,,
4227,data/train/images/002124/4.jpg,train,,
4227,data/train/images/002124/5.jpg,train,,
4227,data/train/images/002124/6.jpg,train,,
4228,data/train/images/002125/0.jpg,train,,
4228,data/train/images/002125/1.jpg,train,,
4228,data/train/images/002125/2.jpg,train,,
4228,data/train/images/002125/3.jpg,train,,
4231,data/train/images/002126/5.jpg,train,,
4231,data/train/images/002126/6.jpg,train,,
4234,data/train/images/002128/0.jpg,train,,
4234,data/train/images/002128/1.jpg,train,,
4234,data/train/images/002128/2.jpg,train,,
4234,data/train/images/002128/3.jpg,train,,
4235,data/train/images/002128/4.jpg,train,,
4235,data/train/images/002128/5.jpg,train,,
4234,data/train/images/002128/6.jpg,train,,
4236,data/train/images/002129/0.jpg,train,,
4236,data/train/images/002129/1.jpg,train,,
4237,data/train/images/002129/2.jpg,train,,
4236,data/train/images/002129/3.jpg,train,,
4237,data/train/images/002129/4.jpg,train,,
4236,data/train/images/002129/5.jpg,train,,
4237,data/train/images/002129/6.jpg,train,,
4238,data/train/images/002130/0.jpg,train,,
4238,data/train/images/002130/1.jpg,train,,
4238,data/train/images/002130/2.jpg,train,,
4238,data/train/images/002130/3.jpg,train,,
4239,data/train/images/002130/4.jpg,train,,
4239,data/train/images/002130/5.jpg,train,,
4241,data/train/images/002131/3.jpg,train,,
4241,data/train/images/002131/4.jpg,train,,
4241,data/train/images/002131/5.jpg,train,,
4242,data/train/images/002132/0.jpg,train,,
4242,data/train/images/002132/1.jpg,train,,
4243,data/train/images/002132/2.jpg,train,,
4242,data/train/images/002132/3.jpg,train,,
4243,data/train/images/002132/4.jpg,train,,
4242,data/train/images/002132/5.jpg,train,,
4243,data/train/images/002132/6.jpg,train,,
4244,data/train/images/002133/0.jpg,train,,
4244,data/train/images/002133/1.jpg,train,,
4244,data/train/images/002133/2.jpg,train,,
4244,data/train/images/002133/3.jpg,train,,
4244,data/train/images/002133/6.jpg,train,,
4246,data/train/images/002134/0.jpg,train,,
4246,data/train/images/002134/1.jpg,train,,
4246,data/train/images/002134/2.jpg,train,,
4246,data/train/images/002134/3.jpg,train,,
4247,data/train/images/002134/4.jpg,train,,
4247,data/train/images/002134/5.jpg,train,,
4246,data/train/images/002134/6.jpg,train,,
4248,data/train/images/002135/0.jpg,train,,
4248,data/train/images/002135/1.jpg,train,,
4248,data/train/images/002135/2.jpg,train,,
4248,data/train/images/002135/3.jpg,train,,
4249,data/train/images/002135/4.jpg,train,,
4249,data/train/images/002135/5.jpg,train,,
4248,data/train/images/002135/6.jpg,train,,
4250,data/train/images/002136/0.jpg,train,,
4250,data/train/images/002136/1.jpg,train,,
4251,data/train/images/002136/2.jpg,train,,
4251,data/train/images/002136/3.jpg,train,,
4250,data/train/images/002136/4.jpg,train,,
4250,data/train/images/002136/5.jpg,train,,
4251,data/train/images/002136/6.jpg,train,,
4253,data/train/images/002137/2.jpg,train,,
4253,data/train/images/002137/3.jpg,train,,
4253,data/train/images/002137/6.jpg,train,,
4255,data/train/images/002138/3.jpg,train,,
4255,data/train/images/002138/4.jpg,train,,
4256,data/train/images/002139/0.jpg,train,,
4256,data/train/images/002139/1.jpg,train,,
4256,data/train/images/002139/2.jpg,train,,
4257,data/train/images/002139/3.jpg,train,,
4257,data/train/images/002139/4.jpg,train,,
4257,data/train/images/002139/5.jpg,train,,
4258,data/train/images/002140/0.jpg,train,,
4258,data/train/images/002140/1.jpg,train,,
4258,data/train/images/002140/2.jpg,train,,
4259,data/train/images/002140/3.jpg,train,,
4259,data/train/images/002140/4.jpg,train,,
4259,data/train/images/002140/5.jpg,train,,
4259,data/train/images/002140/6.jpg,train,,
4260,data/train/images/002141/0.jpg,train,,
4260,data/train/images/002141/1.jpg,train,,
4260,data/train/images/002141/2.jpg,train,,
4261,data/train/images/002141/3.jpg,train,,
4261,data/train/images/002141/4.jpg,train,,
4260,data/train/images/002141/5.jpg,train,,
4260,data/train/images/002141/6.jpg,train,,
4262,data/train/images/002142/0.jpg,train,,
4262,data/train/images/002142/1.jpg,train,,
4262,data/train/images/002142/2.jpg,train,,
4263,data/train/images/002142/3.jpg,train,,
4262,data/train/images/002142/4.jpg,train,,
4263,data/train/images/002142/5.jpg,train,,
4263,data/train/images/002142/6.jpg,train,,
4264,data/train/images/002143/0.jpg,train,,
4264,data/train/images/002143/1.jpg,train,,
4264,data/train/images/002143/2.jpg,train,,
4265,data/train/images/002143/3.jpg,train,,
4264,data/train/images/002143/4.jpg,train,,
4264,data/train/images/002143/5.jpg,train,,
4265,data/train/images/002143/6.jpg,train,,
4266,data/train/images/002144/0.jpg,train,,
4266,data/train/images/002144/1.jpg,train,,
4266,data/train/images/002144/4.jpg,train,,
4268,data/train/images/002145/0.jpg,train,,
4268,data/train/images/002145/1.jpg,train,,
4269,data/train/images/002145/2.jpg,train,,
4269,data/train/images/002145/3.jpg,train,,
4268,data/train/images/002145/4.jpg,train,,
4268,data/train/images/002145/5.jpg,train,,
4269,data/train/images/002145/6.jpg,train,,
4270,data/train/images/002146/0.jpg,train,,
4270,data/train/images/002146/1.jpg,train,,
4271,data/train/images/002146/2.jpg,train,,
4271,data/train/images/002146/3.jpg,train,,
4270,data/train/images/002146/4.jpg,train,,
4270,data/train/images/002146/5.jpg,train,,
4270,data/train/images/002146/6.jpg,train,,
4272,data/train/images/002147/0.jpg,train,,
4272,data/train/images/002147/1.jpg,train,,
4272,data/train/images/002147/2.jpg,train,,
4273,data/train/images/002147/3.jpg,train,,
4273,data/train/images/002147/4.jpg,train,,
4273,data/train/images/002147/5.jpg,train,,
4274,data/train/images/002148/0.jpg,train,,
4274,data/train/images/002148/1.jpg,train,,
4275,data/train/images/002148/2.jpg,train,,
4274,data/train/images/002148/3.jpg,train,,
4275,data/train/images/002148/4.jpg,train,,
4274,data/train/images/002148/5.jpg,train,,
4275,data/train/images/002148/6.jpg,train,,
4277,data/train/images/002149/4.jpg,train,,
4277,data/train/images/002149/5.jpg,train,,
4277,data/train/images/002149/6.jpg,train,,
4278,data/train/images/002150/0.jpg,train,,
4278,data/train/images/002150/1.jpg,train,,
4278,data/train/images/002150/2.jpg,train,,
4278,data/train/images/002150/3.jpg,train,,
4279,data/train/images/002150/4.jpg,train,,
4279,data/train/images/002150/5.jpg,train,,
4279,data/train/images/002150/6.jpg,train,,
4280,data/train/images/002151/0.jpg,train,,
4280,data/train/images/002151/1.jpg,train,,
4280,data/train/images/002151/2.jpg,train,,
4281,data/train/images/002151/3.jpg,train,,
4281,data/train/images/002151/4.jpg,train,,
4281,data/train/images/002151/5.jpg,train,,
4282,data/train/images/002152/0.jpg,train,,
4282,data/train/images/002152/1.jpg,train,,
4282,data/train/images/002152/4.jpg,train,,
4282,data/train/images/002152/5.jpg,train,,
4284,data/train/images/002153/0.jpg,train,,
4284,data/train/images/002153/1.jpg,train,,
4285,data/train/images/002153/2.jpg,train,,
4284,data/train/images/002153/3.jpg,train,,
4285,data/train/images/002153/4.jpg,train,,
4284,data/train/images/002153/5.jpg,train,,
4285,data/train/images/002153/6.jpg,train,,
4287,data/train/images/002154/4.jpg,train,,
4287,data/train/images/002154/6.jpg,train,,
4288,data/train/images/002155/0.jpg,train,,
4288,data/train/images/002155/1.jpg,train,,
4288,data/train/images/002155/2.jpg,train,,
4289,data/train/images/002155/3.jpg,train,,
4289,data/train/images/002155/4.jpg,train,,
4288,data/train/images/002155/5.jpg,train,,
4290,data/train/images/002156/0.jpg,train,,
4290,data/train/images/002156/1.jpg,train,,
4290,data/train/images/002156/3.jpg,train,,
4290,data/train/images/002156/5.jpg,train,,
4292,data/train/images/002157/0.jpg,train,,
4292,data/train/images/002157/1.jpg,train,,
4292,data/train/images/002157/2.jpg,train,,
4292,data/train/images/002157/3.jpg,train,,
4293,data/train/images/002157/4.jpg,train,,
4293,data/train/images/002157/5.jpg,train,,
4293,data/train/images/002157/6.jpg,train,,
4295,data/train/images/002158/4.jpg,train,,
4295,data/train/images/002158/5.jpg,train,,
4295,data/train/images/002158/6.jpg,train,,
4296,data/train/images/002159/0.jpg,train,,
4296,data/train/images/002159/1.jpg,train,,
4296,data/train/images/002159/2.jpg,train,,
4297,data/train/images/002159/3.jpg,train,,
4297,data/train/images/002159/4.jpg,train,,
4296,data/train/images/002159/5.jpg,train,,
4296,data/train/images/002159/6.jpg,train,,
4298,data/train/images/002160/0.jpg,train,,
4299,data/train/images/002160/1.jpg,train,,
4298,data/train/images/002160/2.jpg,train,,
4299,data/train/images/002160/3.jpg,train,,
4298,data/train/images/002160/4.jpg,train,,
4299,data/train/images/002160/5.jpg,train,,
4298,data/train/images/002160/6.jpg,train,,
4301,data/train/images/002161/3.jpg,train,,
4301,data/train/images/002161/4.jpg,train,,
4303,data/train/images/002162/2.jpg,train,,
4303,data/train/images/002162/3.jpg,train,,
4303,data/train/images/002162/6.jpg,train,,
4304,data/train/images/002163/0.jpg,train,,
4304,data/train/images/002163/1.jpg,train,,
4305,data/train/images/002163/2.jpg,train,,
4304,data/train/images/002163/3.jpg,train,,
4305,data/train/images/002163/4.jpg,train,,
4304,data/train/images/002163/5.jpg,train,,
4305,data/train/images/002163/6.jpg,train,,
4306,data/train/images/002164/0.jpg,train,,
4306,data/train/images/002164/1.jpg,train,,
4307,data/train/images/002164/2.jpg,train,,
4307,data/train/images/002164/3.jpg,train,,
4306,data/train/images/002164/4.jpg,train,,
4307,data/train/images/002164/5.jpg,train,,
4308,data/train/images/002165/0.jpg,train,,
4308,data/train/images/002165/1.jpg,train,,
4308,data/train/images/002165/2.jpg,train,,
4309,data/train/images/002165/3.jpg,train,,
4309,data/train/images/002165/4.jpg,train,,
4308,data/train/images/002165/5.jpg,train,,
4309,data/train/images/002165/6.jpg,train,,
4310,data/train/images/002166/0.jpg,train,,
4310,data/train/images/002166/1.jpg,train,,
4310,data/train/images/002166/2.jpg,train,,
4311,data/train/images/002166/3.jpg,train,,
4311,data/train/images/002166/4.jpg,train,,
4310,data/train/images/002166/5.jpg,train,,
4311,data/train/images/002166/6.jpg,train,,
4312,data/train/images/002167/0.jpg,train,,
4312,data/train/images/002167/1.jpg,train,,
4312,data/train/images/002167/2.jpg,train,,
4312,data/train/images/002167/3.jpg,train,,
4313,data/train/images/002167/4.jpg,train,,
4313,data/train/images/002167/5.jpg,train,,
4312,data/train/images/002167/6.jpg,train,,
4314,data/train/images/002168/0.jpg,train,,
4314,data/train/images/002168/1.jpg,train,,
4314,data/train/images/002168/2.jpg,train,,
4314,data/train/images/002168/3.jpg,train,,
4315,data/train/images/002168/4.jpg,train,,
4315,data/train/images/002168/5.jpg,train,,
4315,data/train/images/002168/6.jpg,train,,
4316,data/train/images/002169/0.jpg,train,,
4316,data/train/images/002169/1.jpg,train,,
4317,data/train/images/002169/2.jpg,train,,
4316,data/train/images/002169/3.jpg,train,,
4317,data/train/images/002169/4.jpg,train,,
4317,data/train/images/002169/5.jpg,train,,
4318,data/train/images/002170/0.jpg,train,,
4318,data/train/images/002170/1.jpg,train,,
4318,data/train/images/002170/2.jpg,train,,
4318,data/train/images/002170/4.jpg,train,,
4320,data/train/images/002171/0.jpg,train,,
4320,data/train/images/002171/1.jpg,train,,
4321,data/train/images/002171/2.jpg,train,,
4320,data/train/images/002171/3.jpg,train,,
4321,data/train/images/002171/4.jpg,train,,
4321,data/train/images/002171/5.jpg,train,,
4320,data/train/images/002171/6.jpg,train,,
4322,data/train/images/002172/0.jpg,train,,
4322,data/train/images/002172/1.jpg,train,,
4322,data/train/images/002172/2.jpg,train,,
4323,data/train/images/002172/3.jpg,train,,
4323,data/train/images/002172/4.jpg,train,,
4322,data/train/images/002172/5.jpg,train,,
4323,data/train/images/002172/6.jpg,train,,
4324,data/train/images/002173/0.jpg,train,,
4324,data/train/images/002173/1.jpg,train,,
4324,data/train/images/002173/2.jpg,train,,
4324,data/train/images/002173/5.jpg,train,,
4324,data/train/images/002173/6.jpg,train,,
4328,data/train/images/002175/0.jpg,train,,
4328,data/train/images/002175/1.jpg,train,,
4328,data/train/images/002175/2.jpg,train,,
4329,data/train/images/002175/3.jpg,train,,
4329,data/train/images/002175/4.jpg,train,,
4329,data/train/images/002175/5.jpg,train,,
4328,data/train/images/002175/6.jpg,train,,
4330,data/train/images/002176/0.jpg,train,,
4330,data/train/images/002176/1.jpg,train,,
4330,data/train/images/002176/2.jpg,train,,
4330,data/train/images/002176/3.jpg,train,,
4330,data/train/images/002176/6.jpg,train,,
4332,data/train/images/002177/0.jpg,train,,
4332,data/train/images/002177/1.jpg,train,,
4333,data/train/images/002177/2.jpg,train,,
4332,data/train/images/002177/3.jpg,train,,
4333,data/train/images/002177/4.jpg,train,,
4332,data/train/images/002177/5.jpg,train,,
4335,data/train/images/002178/0.jpg,train,,
4335,data/train/images/002178/1.jpg,train,,
4334,data/train/images/002178/2.jpg,train,,
4334,data/train/images/002178/3.jpg,train,,
4335,data/train/images/002178/4.jpg,train,,
4334,data/train/images/002178/5.jpg,train,,
4335,data/train/images/002178/6.jpg,train,,
4337,data/train/images/002179/2.jpg,train,,
4337,data/train/images/002179/4.jpg,train,,
4338,data/train/images/002180/0.jpg,train,,
4339,data/train/images/002180/1.jpg,train,,
4338,data/train/images/002180/2.jpg,train,,
4339,data/train/images/002180/3.jpg,train,,
4338,data/train/images/002180/4.jpg,train,,
4339,data/train/images/002180/5.jpg,train,,
4340,data/train/images/002181/0.jpg,train,,
4340,data/train/images/002181/1.jpg,train,,
4341,data/train/images/002181/2.jpg,train,,
4341,data/train/images/002181/3.jpg,train,,
4340,data/train/images/002181/4.jpg,train,,
4340,data/train/images/002181/5.jpg,train,,
4341,data/train/images/002181/6.jpg,train,,
4342,data/train/images/002182/0.jpg,train,,
4342,data/train/images/002182/1.jpg,train,,
4343,data/train/images/002182/2.jpg,train,,
4343,data/train/images/002182/3.jpg,train,,
4342,data/train/images/002182/4.jpg,train,,
4343,data/train/images/002182/5.jpg,train,,
4342,data/train/images/002182/6.jpg,train,,
4344,data/train/images/002183/0.jpg,train,,
4344,data/train/images/002183/1.jpg,train,,
4345,data/train/images/002183/2.jpg,train,,
4344,data/train/images/002183/3.jpg,train,,
4344,data/train/images/002183/4.jpg,train,,
4345,data/train/images/002183/5.jpg,train,,
4345,data/train/images/002183/6.jpg,train,,
4346,data/train/images/002184/0.jpg,train,,
4346,data/train/images/002184/1.jpg,train,,
4346,data/train/images/002184/2.jpg,train,,
4346,data/train/images/002184/3.jpg,train,,
4347,data/train/images/002184/4.jpg,train,,
4347,data/train/images/002184/5.jpg,train,,
4347,data/train/images/002184/6.jpg,train,,
4348,data/train/images/002185/0.jpg,train,,
4348,data/train/images/002185/1.jpg,train,,
4348,data/train/images/002185/2.jpg,train,,
4348,data/train/images/002185/3.jpg,train,,
4349,data/train/images/002185/4.jpg,train,,
4349,data/train/images/002185/5.jpg,train,,
4348,data/train/images/002185/6.jpg,train,,
4350,data/train/images/002186/0.jpg,train,,
4350,data/train/images/002186/1.jpg,train,,
4350,data/train/images/002186/2.jpg,train,,
4350,data/train/images/002186/3.jpg,train,,
4350,data/train/images/002186/4.jpg,train,,
4351,data/train/images/002186/5.jpg,train,,
4351,data/train/images/002186/6.jpg,train,,
4352,data/train/images/002187/0.jpg,train,,
4353,data/train/images/002187/1.jpg,train,,
4353,data/train/images/002187/2.jpg,train,,
4352,data/train/images/002187/3.jpg,train,,
4353,data/train/images/002187/4.jpg,train,,
4352,data/train/images/002187/5.jpg,train,,
4352,data/train/images/002187/6.jpg,train,,
4354,data/train/images/002188/0.jpg,train,,
4354,data/train/images/002188/1.jpg,train,,
4354,data/train/images/002188/3.jpg,train,,
4354,data/train/images/002188/5.jpg,train,,
4356,data/train/images/002189/0.jpg,train,,
4356,data/train/images/002189/1.jpg,train,,
4356,data/train/images/002189/2.jpg,train,,
4356,data/train/images/002189/3.jpg,train,,
4357,data/train/images/002189/4.jpg,train,,
4357,data/train/images/002189/5.jpg,train,,
4357,data/train/images/002189/6.jpg,train,,
4358,data/train/images/002190/0.jpg,train,,
4358,data/train/images/002190/1.jpg,train,,
4358,data/train/images/002190/2.jpg,train,,
4359,data/train/images/002190/3.jpg,train,,
4359,data/train/images/002190/4.jpg,train,,
4358,data/train/images/002190/5.jpg,train,,
4358,data/train/images/002190/6.jpg,train,,
4360,data/train/images/002191/0.jpg,train,,
4360,data/train/images/002191/1.jpg,train,,
4360,data/train/images/002191/2.jpg,train,,
4361,data/train/images/002191/3.jpg,train,,
4361,data/train/images/002191/4.jpg,train,,
4361,data/train/images/002191/5.jpg,train,,
4360,data/train/images/002191/6.jpg,train,,
4362,data/train/images/002192/0.jpg,train,,
4362,data/train/images/002192/1.jpg,train,,
4362,data/train/images/002192/2.jpg,train,,
4362,data/train/images/002192/3.jpg,train,,
4363,data/train/images/002192/4.jpg,train,,
4363,data/train/images/002192/5.jpg,train,,
4364,data/train/images/002193/0.jpg,train,,
4364,data/train/images/002193/1.jpg,train,,
4365,data/train/images/002193/2.jpg,train,,
4364,data/train/images/002193/3.jpg,train,,
4365,data/train/images/002193/4.jpg,train,,
4364,data/train/images/002193/5.jpg,train,,
4365,data/train/images/002193/6.jpg,train,,
4366,data/train/images/002194/0.jpg,train,,
4366,data/train/images/002194/1.jpg,train,,
4367,data/train/images/002194/2.jpg,train,,
4367,data/train/images/002194/3.jpg,train,,
4367,data/train/images/002194/4.jpg,train,,
4366,data/train/images/002194/5.jpg,train,,
4366,data/train/images/002194/6.jpg,train,,
4368,data/train/images/002195/0.jpg,train,,
